dt,Candidates,msa,indicator,per_change,var
2020-07-06,34,South Bend - Mishawaka,Occupation Group,0.7894736842105263,"Farming, Fishing, and Forestry Occupations"
2020-07-06,28,South Bend - Mishawaka,Occupation Group,0.75,Military Specific Occupations
2020-07-07,9991,South Bend - Mishawaka,Total Candidates,0.39910376697941463,Total Candidates
2020-07-07,2212,South Bend - Mishawaka,Occupation Group,0.5006784260515604,Production Occupations
2020-07-07,1384,South Bend - Mishawaka,Occupation Group,0.443169968717414,Office and Administrative Support Occupations
2020-07-07,1246,South Bend - Mishawaka,Occupation Group,0.4957983193277311,Management Occupations
2020-07-07,1095,South Bend - Mishawaka,Occupation Group,0.5357643758765779,Transportation and Material Moving Occupations
2020-07-07,614,South Bend - Mishawaka,Occupation Group,0.3584070796460177,Sales and Related Occupations
2020-07-07,576,South Bend - Mishawaka,Occupation Group,0.25217391304347825,Construction and Extraction Occupations
2020-07-07,531,South Bend - Mishawaka,Occupation Group,0.2982885085574572,"Installation, Maintenance, and Repair Occupations"
2020-07-07,469,South Bend - Mishawaka,Occupation Group,0.3438395415472779,Architecture and Engineering Occupations
2020-07-07,367,South Bend - Mishawaka,Occupation Group,0.3249097472924188,Business and Financial Operations Occupations
2020-07-07,326,South Bend - Mishawaka,Occupation Group,0.39914163090128757,Computer and Mathematical Occupations
2020-07-07,321,South Bend - Mishawaka,Occupation Group,0.23938223938223938,Healthcare Support Occupations
2020-07-07,311,South Bend - Mishawaka,Occupation Group,0.20077220077220076,Food Preparation and Serving Related Occupations
2020-07-07,306,South Bend - Mishawaka,Occupation Group,0.34801762114537443,Healthcare Practitioners and Technical Occupations
2020-07-07,293,South Bend - Mishawaka,Occupation Group,0.5181347150259067,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-07-07,198,South Bend - Mishawaka,Occupation Group,0.125,Building & Grounds Cleaning & Maintenance Occup.
2020-07-07,159,South Bend - Mishawaka,Occupation Group,0.3140495867768595,Community and Social Services Occupations
2020-07-07,157,South Bend - Mishawaka,Occupation Group,0.5096153846153846,"Education, Training, and Library Occupations"
2020-07-07,132,South Bend - Mishawaka,Occupation Group,0.40425531914893614,Protective Service Occupations
2020-07-07,127,South Bend - Mishawaka,Occupation Group,0,Personal Care and Service Occupations
2020-07-07,123,South Bend - Mishawaka,Occupation Group,0.18269230769230768,"Life, Physical, and Social Science Occupations"
2020-07-07,50,South Bend - Mishawaka,Occupation Group,0.5151515151515151,Legal Occupations
2020-07-07,34,South Bend - Mishawaka,Occupation Group,0.7894736842105263,"Farming, Fishing, and Forestry Occupations"
2020-07-07,28,South Bend - Mishawaka,Occupation Group,0.75,Military Specific Occupations
2020-07-07,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-07-07,535,South Bend - Mishawaka,education,0.4005235602094241,Less than High School
2020-07-07,3905,South Bend - Mishawaka,education,0.36777583187390545,High School Diploma or Equivalent
2020-07-07,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-07-07,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-07-07,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2020-07-07,359,South Bend - Mishawaka,education,0.3345724907063197,Vocational School Certificate
2020-07-07,938,South Bend - Mishawaka,education,0.38552437223042835,Associate's Degree
2020-07-07,1662,South Bend - Mishawaka,education,0.43275862068965515,Bachelor's Degree
2020-07-07,494,South Bend - Mishawaka,education,0.4034090909090909,Master's Degree
2020-07-07,75,South Bend - Mishawaka,education,0.29310344827586204,Doctorate Degree
2020-07-07,14,South Bend - Mishawaka,education,1.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-07-07,0,South Bend - Mishawaka,education,NA,Not Specified
2020-07-08,9972,South Bend - Mishawaka,Total Candidates,0.3964430751995519,Total Candidates
2020-07-08,2204,South Bend - Mishawaka,Occupation Group,0.49525101763907736,Production Occupations
2020-07-08,1383,South Bend - Mishawaka,Occupation Group,0.4421272158498436,Office and Administrative Support Occupations
2020-07-08,1247,South Bend - Mishawaka,Occupation Group,0.4969987995198079,Management Occupations
2020-07-08,1089,South Bend - Mishawaka,Occupation Group,0.5273492286115007,Transportation and Material Moving Occupations
2020-07-08,612,South Bend - Mishawaka,Occupation Group,0.35398230088495575,Sales and Related Occupations
2020-07-08,576,South Bend - Mishawaka,Occupation Group,0.25217391304347825,Construction and Extraction Occupations
2020-07-08,531,South Bend - Mishawaka,Occupation Group,0.2982885085574572,"Installation, Maintenance, and Repair Occupations"
2020-07-08,467,South Bend - Mishawaka,Occupation Group,0.33810888252148996,Architecture and Engineering Occupations
2020-07-08,366,South Bend - Mishawaka,Occupation Group,0.3212996389891697,Business and Financial Operations Occupations
2020-07-08,326,South Bend - Mishawaka,Occupation Group,0.39914163090128757,Computer and Mathematical Occupations
2020-07-08,320,South Bend - Mishawaka,Occupation Group,0.23552123552123552,Healthcare Support Occupations
2020-07-08,311,South Bend - Mishawaka,Occupation Group,0.20077220077220076,Food Preparation and Serving Related Occupations
2020-07-08,307,South Bend - Mishawaka,Occupation Group,0.3524229074889868,Healthcare Practitioners and Technical Occupations
2020-07-08,293,South Bend - Mishawaka,Occupation Group,0.5181347150259067,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-07-08,197,South Bend - Mishawaka,Occupation Group,0.11931818181818182,Building & Grounds Cleaning & Maintenance Occup.
2020-07-08,159,South Bend - Mishawaka,Occupation Group,0.3140495867768595,Community and Social Services Occupations
2020-07-08,156,South Bend - Mishawaka,Occupation Group,0.5,"Education, Training, and Library Occupations"
2020-07-08,132,South Bend - Mishawaka,Occupation Group,0.40425531914893614,Protective Service Occupations
2020-07-08,127,South Bend - Mishawaka,Occupation Group,0,Personal Care and Service Occupations
2020-07-08,122,South Bend - Mishawaka,Occupation Group,0.17307692307692307,"Life, Physical, and Social Science Occupations"
2020-07-08,50,South Bend - Mishawaka,Occupation Group,0.5151515151515151,Legal Occupations
2020-07-08,34,South Bend - Mishawaka,Occupation Group,0.7894736842105263,"Farming, Fishing, and Forestry Occupations"
2020-07-08,28,South Bend - Mishawaka,Occupation Group,0.75,Military Specific Occupations
2020-07-08,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-07-08,532,South Bend - Mishawaka,education,0.39267015706806285,Less than High School
2020-07-08,3899,South Bend - Mishawaka,education,0.3656742556917688,High School Diploma or Equivalent
2020-07-08,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-07-08,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-07-08,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2020-07-08,357,South Bend - Mishawaka,education,0.3271375464684015,Vocational School Certificate
2020-07-08,937,South Bend - Mishawaka,education,0.38404726735598227,Associate's Degree
2020-07-08,1656,South Bend - Mishawaka,education,0.42758620689655175,Bachelor's Degree
2020-07-08,495,South Bend - Mishawaka,education,0.40625,Master's Degree
2020-07-08,74,South Bend - Mishawaka,education,0.27586206896551724,Doctorate Degree
2020-07-08,15,South Bend - Mishawaka,education,1.5,"Specialized Degree (e.g. MD, DDS)"
2020-07-08,0,South Bend - Mishawaka,education,NA,Not Specified
2020-07-09,9935,South Bend - Mishawaka,Total Candidates,0.3912617280492928,Total Candidates
2020-07-09,2198,South Bend - Mishawaka,Occupation Group,0.49118046132971505,Production Occupations
2020-07-09,1371,South Bend - Mishawaka,Occupation Group,0.42961418143899893,Office and Administrative Support Occupations
2020-07-09,1242,South Bend - Mishawaka,Occupation Group,0.4909963985594238,Management Occupations
2020-07-09,1086,South Bend - Mishawaka,Occupation Group,0.5231416549789621,Transportation and Material Moving Occupations
2020-07-09,611,South Bend - Mishawaka,Occupation Group,0.35176991150442477,Sales and Related Occupations
2020-07-09,577,South Bend - Mishawaka,Occupation Group,0.2543478260869565,Construction and Extraction Occupations
2020-07-09,524,South Bend - Mishawaka,Occupation Group,0.28117359413202936,"Installation, Maintenance, and Repair Occupations"
2020-07-09,464,South Bend - Mishawaka,Occupation Group,0.32951289398280803,Architecture and Engineering Occupations
2020-07-09,365,South Bend - Mishawaka,Occupation Group,0.3176895306859206,Business and Financial Operations Occupations
2020-07-09,324,South Bend - Mishawaka,Occupation Group,0.3905579399141631,Computer and Mathematical Occupations
2020-07-09,319,South Bend - Mishawaka,Occupation Group,0.23166023166023167,Healthcare Support Occupations
2020-07-09,311,South Bend - Mishawaka,Occupation Group,0.20077220077220076,Food Preparation and Serving Related Occupations
2020-07-09,307,South Bend - Mishawaka,Occupation Group,0.3524229074889868,Healthcare Practitioners and Technical Occupations
2020-07-09,292,South Bend - Mishawaka,Occupation Group,0.5129533678756477,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-07-09,197,South Bend - Mishawaka,Occupation Group,0.11931818181818182,Building & Grounds Cleaning & Maintenance Occup.
2020-07-09,159,South Bend - Mishawaka,Occupation Group,0.3140495867768595,Community and Social Services Occupations
2020-07-09,155,South Bend - Mishawaka,Occupation Group,0.49038461538461536,"Education, Training, and Library Occupations"
2020-07-09,131,South Bend - Mishawaka,Occupation Group,0.39361702127659576,Protective Service Occupations
2020-07-09,125,South Bend - Mishawaka,Occupation Group,-0.015748031496062992,Personal Care and Service Occupations
2020-07-09,122,South Bend - Mishawaka,Occupation Group,0.17307692307692307,"Life, Physical, and Social Science Occupations"
2020-07-09,49,South Bend - Mishawaka,Occupation Group,0.48484848484848486,Legal Occupations
2020-07-09,34,South Bend - Mishawaka,Occupation Group,0.7894736842105263,"Farming, Fishing, and Forestry Occupations"
2020-07-09,28,South Bend - Mishawaka,Occupation Group,0.75,Military Specific Occupations
2020-07-09,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-07-09,526,South Bend - Mishawaka,education,0.3769633507853403,Less than High School
2020-07-09,3895,South Bend - Mishawaka,education,0.36427320490367776,High School Diploma or Equivalent
2020-07-09,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-07-09,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-07-09,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2020-07-09,357,South Bend - Mishawaka,education,0.3271375464684015,Vocational School Certificate
2020-07-09,931,South Bend - Mishawaka,education,0.37518463810930575,Associate's Degree
2020-07-09,1646,South Bend - Mishawaka,education,0.4189655172413793,Bachelor's Degree
2020-07-09,494,South Bend - Mishawaka,education,0.4034090909090909,Master's Degree
2020-07-09,74,South Bend - Mishawaka,education,0.27586206896551724,Doctorate Degree
2020-07-09,15,South Bend - Mishawaka,education,1.5,"Specialized Degree (e.g. MD, DDS)"
2020-07-09,0,South Bend - Mishawaka,education,NA,Not Specified
2020-07-10,9909,South Bend - Mishawaka,Total Candidates,0.3876207814031648,Total Candidates
2020-07-10,2201,South Bend - Mishawaka,Occupation Group,0.4932157394843962,Production Occupations
2020-07-10,1366,South Bend - Mishawaka,Occupation Group,0.424400417101147,Office and Administrative Support Occupations
2020-07-10,1234,South Bend - Mishawaka,Occupation Group,0.48139255702280914,Management Occupations
2020-07-10,1083,South Bend - Mishawaka,Occupation Group,0.5189340813464236,Transportation and Material Moving Occupations
2020-07-10,609,South Bend - Mishawaka,Occupation Group,0.3473451327433628,Sales and Related Occupations
2020-07-10,576,South Bend - Mishawaka,Occupation Group,0.25217391304347825,Construction and Extraction Occupations
2020-07-10,523,South Bend - Mishawaka,Occupation Group,0.2787286063569682,"Installation, Maintenance, and Repair Occupations"
2020-07-10,464,South Bend - Mishawaka,Occupation Group,0.32951289398280803,Architecture and Engineering Occupations
2020-07-10,363,South Bend - Mishawaka,Occupation Group,0.3104693140794224,Business and Financial Operations Occupations
2020-07-10,322,South Bend - Mishawaka,Occupation Group,0.38197424892703863,Computer and Mathematical Occupations
2020-07-10,319,South Bend - Mishawaka,Occupation Group,0.23166023166023167,Healthcare Support Occupations
2020-07-10,309,South Bend - Mishawaka,Occupation Group,0.19305019305019305,Food Preparation and Serving Related Occupations
2020-07-10,306,South Bend - Mishawaka,Occupation Group,0.34801762114537443,Healthcare Practitioners and Technical Occupations
2020-07-10,289,South Bend - Mishawaka,Occupation Group,0.49740932642487046,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-07-10,197,South Bend - Mishawaka,Occupation Group,0.11931818181818182,Building & Grounds Cleaning & Maintenance Occup.
2020-07-10,158,South Bend - Mishawaka,Occupation Group,0.30578512396694213,Community and Social Services Occupations
2020-07-10,153,South Bend - Mishawaka,Occupation Group,0.47115384615384615,"Education, Training, and Library Occupations"
2020-07-10,130,South Bend - Mishawaka,Occupation Group,0.3829787234042553,Protective Service Occupations
2020-07-10,125,South Bend - Mishawaka,Occupation Group,-0.015748031496062992,Personal Care and Service Occupations
2020-07-10,122,South Bend - Mishawaka,Occupation Group,0.17307692307692307,"Life, Physical, and Social Science Occupations"
2020-07-10,49,South Bend - Mishawaka,Occupation Group,0.48484848484848486,Legal Occupations
